마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1592.29,1116.66,1086.43,935.28
총 이익,709.64,542.51,516.9,439.58
영업 이익,180.74,172.93,156.37,152.49
순이익,161.46,194.82,146.53,147.46
총 자산,4732.16,2607.27,2191.61,1790.96
총부채,2408.13,621.16,574.56,466.12
총자본,2324.03,1986.11,1617.06,1324.85
영업활동 현금,371.75,355.09,254.72,250.2
투자활동현금흐름,-2090.93,-98.32,-245.01,-238.25
재무활동 현금,1424.73,114.17,88.7,-63.59
현금순변동,-294.45,370.94,98.4,-51.65
