마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,76118,70950,67684,66832
총 이익,39144,36314,33735,33219
영업 이익,17454,15693,5828,13343
순이익,14306,13027,3897,9750
총 자산,119307,120700,115095,118310
총부채,72929,74179,67901,66017
총자본,46378,46521,47194,52293
영업활동 현금,18371,17403,15242,14867
투자활동현금흐름,-2834,3045,-3490,-3511
재무활동 현금,-21531,-8367,-9994,-14375
현금순변동,-5893,11942,1670,-3000
