마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,4742.11,4605.97,5121.31,4700.5
총 이익,1998.3,2039.82,2464.22,2267.48
영업 이익,653.27,493.88,1094.05,946.07
순이익,336.14,978.84,1232.43,804.95
총 자산,34910.32,32483.64,33380.75,30342.07
총부채,17274.32,16510.92,17840.31,15709.74
총자본,17636,15972.72,15540.44,14632.33
영업활동 현금,1275.33,1364.76,1535.97,1583.94
투자활동현금흐름,-4516.27,2347.93,-2048.79,-2386.47
재무활동 현금,1567.66,-2080.86,577.15,818.37
현금순변동,-1674.29,1635.28,69.64,6.83
