마감 기준:,2021년 12월 25일,2020년 12월 26일,2019년 12월 28일,2018년 12월 29일
총매출,12731.1,10620.35,8351.93,7911.05
총 이익,4477.15,3761.55,2871.77,2702.53
영업 이익,1306.7,996.93,743.22,701.74
순이익,997.11,748.96,562.35,532.36
총 자산,7767.47,7049.12,5289.27,3085.26
총부채,5764.8,5125.28,3722.14,1523.44
총자본,2002.66,1923.84,1567.12,1561.82
영업활동 현금,1138.72,1394.52,811.72,694.39
투자활동현금흐름,-627.34,-292.21,-214.96,-276.31
재무활동 현금,-975.11,155.21,-598.81,-440.93
현금순변동,-463.73,1257.52,-2.06,-22.85
