마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,8537,5655,6297,7155
총 이익,2682,1293,1606,1972
영업 이익,1946,2072,834,1334
순이익,1890,1985,852,1207
총 자산,11975,10909,9476,9313
총부채,7786,7383,6969,6329
총자본,4189,3526,2507,2984
영업활동 현금,1757,1343,1454,1558
투자활동현금흐름,-1119,592,-493,-507
재무활동 현금,-1042,-1471,-935,-1165
현금순변동,-419,492,24,-137
