마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,155606,94471,140156,158767
총 이익,66234,43983,60060,64222
영업 이익,17382,-5404,3093,15451
순이익,15625,-5543,2924,14824
총 자산,239535,239790,237428,253863
총부채,100468,108102,93215,99309
총자본,139067,131688,144213,154554
영업활동 현금,29187,10577,27314,30618
투자활동현금흐름,-5865,-6965,-11458,-12290
재무활동 현금,-23113,-3736,-19758,-13699
현금순변동,58,-174,-3570,4538
