마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,6010.9,5647.3,5333.7,4965.1
총 이익,2777.2,2567.8,2515.4,2398.9
영업 이익,1217.4,1141.8,1057.2,999.2
순이익,925,859.1,790.9,751.9
총 자산,4299,3964.7,3799.9,3321.5
총부채,1256.8,1231.5,1134.3,1018.8
총자본,3042.2,2733.2,2665.6,2302.7
영업활동 현금,770.1,1101.8,842.7,674.2
투자활동현금흐름,-148.5,-281.7,-239.7,-173.9
재무활동 현금,-627.1,-754.4,-595.1,-446.5
현금순변동,-9.5,70.8,7.7,50.3
