마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1382.05,774.42,624.33,316.16
총 이익,554.42,345.98,221.25,94.44
영업 이익,159.34,186.44,102.73,1.6
순이익,145.45,134,161.15,-11.63
총 자산,2079.26,1200.1,713.22,339.94
총부채,1649.09,716.11,441.01,332.16
총자본,430.17,483.99,272.21,7.78
영업활동 현금,352.03,216.33,139.07,16.13
투자활동현금흐름,-1219.55,-25.57,-14.79,-19.15
재무활동 현금,309.41,191.68,65.85,80.61
현금순변동,-560.06,383.27,189.87,77.09
