마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,62286,58656,84818,101127
총 이익,3017,-5187,12725,19637
영업 이익,-2902,-12767,-1975,11987
순이익,-4202,-11873,-636,10460
총 자산,138552,152136,133625,117359
총부채,153551,170452,142242,117020
총자본,-14999,-18316,-8617,339
영업활동 현금,-3416,-18410,-2446,15322
투자활동현금흐름,9324,-18366,-1530,-4621
재무활동 현금,-5600,34955,5739,-11722
현금순변동,269,-1736,1758,-1074
