마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,6080,5238,5655,5270
순이익,1295,817,1411,1393
총 자산,174064,123038,109002,108781
총부채,154767,110045,97207,97679
총자본,19297,12993,11795,11102
영업활동 현금,2062,1323,1574,1726
투자활동현금흐름,-3962,-8639,-1877,-3663
재무활동 현금,827,12741,-1199,3089
현금순변동,-1073,5425,-1502,1152
