마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,4735.4,4445.1,4445.4,4647.5
총 이익,2740.1,2573.7,2616.8,2741.2
영업 이익,326.9,298.1,426.9,572.2
순이익,252.7,257.8,345,566.9
총 자산,8887,9378.3,8837.7,9363.3
총부채,4570.1,4834.8,4227.1,4540.1
총자본,4316.9,4543.5,4610.6,4823.2
영업활동 현금,689.7,612,528.9,861.1
투자활동현금흐름,13.8,-288.9,-528.2,564.8
재무활동 현금,-1131.7,-222.4,-1228.8,-968.6
현금순변동,-440.3,106.5,-1229.3,446.7
