마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,162467,152922,145534,136809
총 이익,6778,6868,6834,7181
영업 이익,458,-4114,2060,124
순이익,611,-3696,1363,256
총 자산,44453,40766,40963,39951
총부채,42662,38977,34635,33892
총자본,1791,1789,6328,6059
영업활동 현금,2320,1960,2722,2764
투자활동현금흐름,-378,493,338,-5608
재무활동 현금,-1317,-2200,-2293,-2276
현금순변동,636,240,768,-5116
