마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2890,1620,5469,5524
총 이익,,,,
영업 이익,-273,-989,743,530
순이익,-10,-732,920,1087
총 자산,12352,12890,12305,12090
총부채,5911,6569,4986,4596
총자본,6441,6321,7319,7494
영업활동 현금,292,-307,1250,1300
투자활동현금흐름,-1158,-195,58,100
재무활동 현금,-657,1231,-1315,-748
현금순변동,-1523,726,-6,647
