마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2998.6,2784.6,2607.1,2395.1
총 이익,1940.8,1790.7,1630.3,1508.9
영업 이익,1000.5,1038.1,696.9,834.1
순이익,666.4,712.7,449.9,598.7
총 자산,7808.1,7561.8,7055.2,5900.3
총부채,4991.6,4863.6,4794.4,3829.7
총자본,2816.5,2698.2,2260.8,2070.6
영업활동 현금,1155.7,1068.5,956,934.4
투자활동현금흐름,-592,-595.8,-927.9,-265.4
재무활동 현금,-498.9,-445.2,10.9,-669.8
현금순변동,61.5,34.2,45.1,-2.8
