마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,8297,7442,6699,6258
총 이익,6102,5350,4898,4557
영업 이익,4221,3335,3113,2790
순이익,3024,2339,2123,1958
총 자산,15026,12537,11348,9441
총부채,12994,12028,10869,8813
총자본,2032,509,479,628
영업활동 현금,3598,3567,2776,2064
투자활동현금흐름,-120,-240,-131,-513
재무활동 현금,-1013,-2166,-1751,-2288
현금순변동,2383,1236,928,-821
