마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,6268.45,1861.18,11547.97,10787.8
총 이익,2173.26,562.08,3533.49,3263.07
영업 이익,-334.28,-1653.19,324.84,270.06
순이익,-650.9,-1724.54,69.89,60.25
총 자산,14402.32,10589.3,10975.61,8496.89
총부채,14984.97,11061.08,9829.8,7397.9
총자본,-582.65,-471.77,1145.82,1098.98
영업활동 현금,1780.57,-1083.39,469.78,941.59
투자활동현금흐름,-566.96,-224.06,-691,-496.91
재무활동 현금,1171.33,1350.08,328.89,188.78
현금순변동,2341.35,72.2,96.04,549.38
