마감 기준:,2021년 12월 31일,2021년 01월 01일,2020년 01월 03일,2019년 06월 28일
총매출,17814,18194,9263,6801
총 이익,5376,5308,2537,2334
영업 이익,2075,1177,860,1092
순이익,1846,1119,822,949
총 자산,34709,36960,38336,10117
총부채,15496,16236,15749,6754
총자본,19213,20724,22587,3363
영업활동 현금,2687,2790,939,1185
투자활동현금흐름,1394,751,1320,-159
재무활동 현금,-4413,-3112,-1971,-781
현금순변동,-335,452,294,242
