마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,24021,19811,23571,23771
총 이익,5695,4894,5980,5737
영업 이익,2706,2269,2700,2786
순이익,2131,1789,2251,2141
총 자산,23710,22624,19737,19062
총부채,15236,14562,12230,11714
총자본,8474,8062,7507,7348
영업활동 현금,2256,2722,3181,2378
투자활동현금흐름,-873,-719,-1150,-974
재무활동 현금,-2227,280,-2095,-1400
현금순변동,-809,2272,-174,-66
