마감 기준:,2022년 01월 01일,2021년 01월 02일,2019년 12월 28일,2018년 12월 29일
총매출,4601.7,3942.2,4067.7,4070.4
총 이익,2460.5,2111.5,2181.7,2199.7
영업 이익,1123.5,880.5,962.3,948.3
순이익,820.5,627,693.5,679.9
총 자산,6759.7,6557.3,5693.5,5373.1
총부채,2577.8,2732.4,2284.4,2274.3
총자본,4181.9,3824.9,3409.1,3098.8
영업활동 현금,966.6,1008.6,674.6,764.5
투자활동현금흐름,-290.4,-187.8,-222.1,-210.2
재무활동 현금,-818.8,-84.3,-409.4,-502.2
현금순변동,-143.4,738.9,43.6,48.9
