마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,127202,129911,142194,130070
순이익,48334,29131,36431,32474
총 자산,3743567,3384757,2687379,2622532
총부채,3449440,3105403,2426049,2366017
총자본,294127,279354,261330,256515
영업활동 현금,78084,-79910,4092,14187
투자활동현금흐름,-129344,-261912,-52059,-197993
재무활동 현금,275993,596645,32987,34158
현금순변동,213225,263978,-15162,-152511
