마감 기준:,2022년 02월 28일,2021년 02월 28일,2020년 02월 29일,2019년 02월 28일
총매출,31900.41,18950.15,20319.99,18173.1
총 이익,3287.54,2379.12,2722.34,2480.59
영업 이익,1492.35,965.26,1160.99,1112.81
순이익,1151.3,746.92,888.43,842.41
총 자산,26338.26,21541.54,21082.18,18717.87
총부채,21102.83,17176.93,17313.31,15360.84
총자본,5235.44,4364.61,3768.88,3357.03
영업활동 현금,-2549.45,667.76,-236.61,162.97
투자활동현금흐름,-523.75,-128.18,-389.36,-308.51
재무활동 현금,3104.87,-424.02,686.98,186.02
현금순변동,31.67,115.56,61.01,40.48
