마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,8375,7188,6707,6654
총 이익,2863,2587,2371,2327
영업 이익,1203,1295,1088,1077
순이익,410,1221,933,733
총 자산,5575,5777,5027,5393
총부채,5754,5582,5262,5504
총자본,-179,195,-235,-111
영업활동 현금,930,953,833,1032
투자활동현금흐름,-12,531,582,-651
재무활동 현금,-1298,-886,-1291,-1020
현금순변동,-400,629,138,-635
