마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5783,5474,7769,7785
영업 이익,1424,1586,2840,2852
순이익,-1480,1469,1746,1827
총 자산,33223,48116,45680,43396
총부채,19500,34743,32689,31739
총자본,13723,13373,12991,11657
영업활동 현금,2554,2638,2427,2821
투자활동현금흐름,7957,-3258,-3080,-3361
재무활동 현금,-7390,386,836,690
현금순변동,3129,-217,193,132
