마감 기준:,2022년 01월 29일,2021년 01월 30일,2020년 02월 01일,2019년 02월 02일
총매출,26321.2,25509.3,23610.8,22823.3
총 이익,7737.3,7788.3,7040.7,6947.5
영업 이익,1811.4,1887.9,1262.2,-939.5
순이익,1327.9,1341.9,827,-1590.8
총 자산,21721.8,20696,19574.6,13501.2
총부채,14003.3,13410.7,13319.8,7858.3
총자본,7718.5,7285.3,6254.8,5642.9
영업활동 현금,1431.5,2716.3,1869.8,1766
투자활동현금흐름,-1019.9,-889.7,-1020.2,-816.7
재무활동 현금,-836.5,-949.9,-709.8,-1599.9
현금순변동,-425.3,877.6,139.3,-651.1
