마감 기준:,2021년 05월 31일,2020년 05월 31일,2019년 05월 31일,2018년 05월 31일
총매출,7116.34,7085.12,6892.3,6476.63
총 이익,3314.65,3233.75,3128.59,2908.52
영업 이익,1385.49,1162.7,1133.53,949.83
순이익,1110.97,876.04,884.98,842.59
총 자산,8236.82,7669.89,7436.66,6958.21
총부채,4548.98,4434.68,4433.94,3941.69
총자본,3687.85,3235.2,3002.72,3016.53
영업활동 현금,1360.74,1291.48,1067.86,964.16
투자활동현금흐름,-137.22,-285.4,-235.64,-135.7
재무활동 현금,-879.87,-955.21,-873.3,-864.14
현금순변동,348.24,48.76,-42.08,-30.54
