마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,18996,12109,11785,10989
총 이익,18520,11691,10721,10132
영업 이익,7713,4300,4848,4562
순이익,5855,3299,3704,3507
총 자산,667270,549009,294005,296482
총부채,611009,492949,272260,275812
총자본,56261,56060,21745,20670
영업활동 현금,2118,6852,9325,12456
투자활동현금흐름,-75663,-125851,11964,-40555
재무활동 현금,96323,143982,-13939,47166
현금순변동,22778,24983,7350,19067
