마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,15655,14217,13846,14287
총 이익,6435,5710,5271,4339
영업 이익,1049,506,-331,-6656
순이익,1759,681,-959,-5065
총 자산,42344,42649,42397,108683
총부채,16960,17825,18088,34023
총자본,25384,24824,24309,74660
영업활동 현금,2727,2064,1070,483
투자활동현금흐름,-362,-674,-904,-505
재무활동 현금,-1266,303,-2929,-2624
현금순변동,963,1700,-2851,-2890
