마감 기준:,2022년 01월 29일,2021년 01월 30일,2020년 02월 01일,2019년 02월 02일
총매출,51761,47262,43638,42879
총 이익,11646,10596,10048,9961
영업 이익,3039,2391,2009,1900
순이익,2454,1798,1541,1464
총 자산,17504,19067,15591,12901
총부채,14484,14480,12112,9595
총자본,3020,4587,3479,3306
영업활동 현금,3252,4927,2565,2408
투자활동현금흐름,-1372,-788,-895,508
재무활동 현금,-4297,-876,-1498,-2018
현금순변동,-2420,3270,171,884
