마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1024.2,842.5,824.1,740.7
총 이익,382.3,341.3,368.2,314.9
영업 이익,-90.3,-20,34.3,-26.9
순이익,-75.4,-4,78.7,-60.6
총 자산,7166.2,6701.3,6085.7,5247.8
총부채,4938.7,4603.1,4203.4,3632.3
총자본,2227.5,2098.2,1882.3,1615.5
영업활동 현금,48.8,-30.2,50.6,10
투자활동현금흐름,-711.1,38.8,-119.3,-51.1
재무활동 현금,407.5,565.3,609.7,-1251.6
현금순변동,-275.7,569.9,552.3,-1305.5
