마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5905,3578.7,5301.4,3587.92
총 이익,2757,1710.7,2405.7,1539.95
영업 이익,1059.6,-411.4,571.9,613.13
순이익,420.8,-669.5,43.9,93.52
총 자산,16872.1,14667.3,14194.5,10961.01
총부채,12774.3,12011.1,12341.8,10229.79
총자본,4097.8,2656.2,1852.7,731.23
영업활동 현금,896.1,338.8,703.9,352.79
투자활동현금흐름,-1221.8,-233.7,-607.5,-1423.1
재무활동 현금,339.9,1310.1,-122.4,1272.13
현금순변동,9.7,1415.2,-26,201.82
